,index,Position,Track Name,Artist,Streams,ID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,genre
0,1,1,Per Un Milione,Boomdabash,1995281,5L1HQLXeih82ecmY0tOH7w,0.741,0.744,7,-4.099,0,0.0472,0.103,0,0.0852,0.898,85.987,4,174616,Pop
1,2,2,È sempre bello,Coez,1992481,6IdiuMw1FSAvU3e6bgWQVX,0.692,0.63,8,-6.792,1,0.164,0.0732,0,0.0865,0.499,110.919,5,203872,Pop
2,3,3,Con Calma,Daddy Yankee,1990207,5w9c2J52mkdntKOmRLeM2m,0.737,0.86,8,-2.652,0,0.0593,0.11,1.94e-06,0.0574,0.656,93.989,4,193227,Urbano latino
3,4,4,Mademoiselle,Sfera Ebbasta,1810756,2aPnpV1hT7l3eP10uSGK6c,0.794,0.702,6,-5.656,0,0.0346,0.0671,0,0.155,0.535,121.938,4,189344,Hip-Hop/Rap
4,5,5,Calma - Remix,Pedro Capó,1730719,5iwz1NiezX7WWjnCgY5TH4,0.826,0.773,11,-4.218,0,0.0524,0.323,0,0.143,0.761,126.899,4,238200,Pop Latino
5,6,6,I Tuoi Particolari,Ultimo,1541348,0psAGFzUF64N2Ae4gMExzu,0.659,0.588,0,-5.682,1,0.063,0.632,0,0.124,0.297,135.884,4,219939,Pop
6,7,7,Soldi,Mahmood,1531200,4szQkW1CDHqbRZGltXJdd3,0.729,0.589,3,-9.871,0,0.0483,0.0361,0,0.305,0.349,95.065,4,195133,Pop
7,8,8,IL CIELO NELLA STANZA (feat. NSTASIA),Salmo,1446925,2fkVZYFv9hOejIsLzZy8ad,0.755,0.501,1,-9.551,1,0.189,0.0867,1.45e-06,0.146,0.267,134.998,4,186213,Hip-Hop/Rap
8,9,9,Sweet but Psycho,Ava Max,1339578,25sgk305KZfyuqVBQIahim,0.719,0.704,1,-4.724,1,0.0476,0.0691,0,0.166,0.628,133.002,4,187436,Pop
9,10,10,Baila Baila Baila,Ozuna,1247237,7uH27oIt4a6cIFCA8ZPcyG,0.816,0.754,11,-2.75,0,0.111,0.0361,0,0.217,0.533,99.966,4,158400,Urbano latino
10,11,11,Adan y Eva,Paulo Londra,1161442,6FyRXC8tJUh863JCkyWqtk,0.767,0.709,1,-4.47,1,0.336,0.323,0,0.0676,0.72,171.993,4,258639,Urbano latino
11,12,12,Rondini Al Guinzaglio,Ultimo,1160963,1jhHPnmgZepKU8qX4VhRZ0,0.505,0.579,2,-7.231,1,0.0324,0.576,0,0.0903,0.439,141.655,4,240739,Pop
12,13,13,Mon Cheri (feat. Sfera Ebbasta),Rkomi,1129391,66UkKyxN5YbJl9z7YamQOR,0.887,0.667,6,-5.681,0,0.0484,0.316,0,0.119,0.493,130.032,4,181867,Hip-Hop/Rap
13,14,14,bad guy,Billie Eilish,1093529,2Fxmhks0bxGSBdJ92vM42m,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,4,194088,Alternative
14,15,15,"La Luna e la Gatta (feat. Tommaso Paradiso, Jovanotti, Calcutta)",Takagi & Ketra,1068411,0swoHiwTazywpoqiKDUtGQ,0.765,0.701,11,-4.089,0,0.058,0.0579,0,0.334,0.758,103.998,4,191639,Pop
15,16,16,Blu (feat. Elisa),Rkomi,1040594,0Q4v8N758nx98YxObfqkNC,0.745,0.88,8,-5.149,1,0.0654,0.0255,0,0.157,0.356,100.002,4,165333,Pop
16,17,17,I Love You,Ghali,991833,7GOFNyZcCTwm1SsC5jOFpA,0.532,0.634,0,-6.981,0,0.0559,0.119,0,0.33,0.633,103.51,4,177836,Hip-Hop/Rap
17,18,18,Bad Liar,Imagine Dragons,978809,2RSHsoi04658QL5xgQVov3,0.383,0.637,3,-6.993,1,0.0703,0.0722,0,0.368,0.0827,177.913,4,260773,Alternative
18,19,19,Stamm Fort (feat. Sfera Ebbasta),Luche,973886,7iTTQvztpfrDneVSX9IGBD,0.78,0.521,0,-5.094,1,0.123,0.0983,0.000125,0.0967,0.643,160.087,4,171375,Hip-Hop/Rap
19,20,20,HP,Maluma,919340,31UjYv5vLsDkzchJOtUMtW,0.837,0.791,4,-3.157,0,0.0773,0.252,1.14e-06,0.188,0.618,91.98,4,184436,Urbano latino
20,21,21,Senza farlo apposta,Shade,895196,55t2S1tpx1Bj3C5bIEn2BF,0.518,0.822,1,-4.546,1,0.0645,0.3,0,0.067,0.314,127.793,4,215156,Hip-Hop/Rap
21,22,22,La mia malattia,Emis Killa,886623,2y1Ul8iwJ6w9ft9R5Ik6Ez,0.705,0.724,8,-6.633,0,0.0803,0.04,0,0.095,0.267,100.252,5,180300,Hip-Hop
22,23,23,La ragazza con il cuore di latta,Irama,882955,0NmyHZZMfVBiUSOfDmz9Bf,0.612,0.687,0,-7.093,1,0.182,0.279,0,0.209,0.305,99.939,4,222101,Pop
23,24,24,Hola (I Say) (feat. Tom Walker),Marco Mengoni,783083,42LrSpEHmXHfjEH8NeiQQi,0.533,0.669,2,-4.875,1,0.0465,0.244,0,0.0965,0.141,145.721,4,227467,Pop
