,index,Position,Track Name,Artist,Streams,ID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,genre
0,1,1,Bando,ANNA,2228788,0kzGjSRHGVcaWxagzQwAyD,0.97,0.739,10,-4.917,0,0.295,0.155,0,0.111,0.414,120.061,4,168000,Christmas
1,2,2,Good Times,Ghali,2147706,6GpvHaqp0Yybx9P6YnodRD,0.719,0.736,4,-6.32,0,0.0779,0.0315,0,0.0988,0.595,109.028,4,163073,Pop
2,3,3,Boogieman (feat. Salmo),Ghali,1742251,10Q5VqDAAbwExYkNha3VKH,0.8,0.724,1,-7.843,1,0.07,0.0853,0.000249,0.0922,0.351,112.049,4,159911,Hip-Hop/Rap
3,4,4,Snitch E Impicci (con FSK SATELLITE),DrefGold,1640125,6HDdOPc6FWpMfjC8ebzdRC,0.89,0.555,1,-5.632,1,0.125,0.0631,0,0.111,0.265,126.032,4,202381,Hip-Hop/Rap
4,5,5,Per sentirmi vivo,Fasma,1531812,20v9X8TV0AgwNGFT71OX3w,0.579,0.718,2,-5.05,1,0.293,0.167,0,0.114,0.211,168.279,4,177880,Hip-Hop/Rap
5,6,6,blun7 a swishland,tha Supreme,1528111,7HwvPmK74MBRDhCIyMXReP,0.692,0.792,7,-5.984,1,0.245,0.13,0,0.255,0.566,129.883,4,167760,Hip-Hop/Rap
6,7,7,Ringo Starr,Pinguini Tattici Nucleari,1454059,5yfE6GXTuJaAlepKoE0wJE,0.754,0.925,4,-2.912,0,0.0512,0.304,0,0.313,0.857,114.077,4,183333,Pop
7,8,8,Rapide,Mahmood,1382279,2cf1g08CvDuhwXFqxjetQi,0.442,0.557,0,-7.77,1,0.0711,0.357,0,0.11,0.124,119.48,4,243625,Pop
8,9,9,Musica (E Il Resto Scompare),Elettra Lamborghini,1222797,3Nc7IorgrSffzaQrQWVw4L,0.779,0.835,0,-4.04,1,0.134,0.0217,0,0.393,0.922,114.987,4,194606,Urbano latino
9,10,10,Blinding Lights,The Weeknd,1168934,0sf12qNH5qcw8qpgymFOqD,0.513,0.796,1,-4.075,1,0.0629,0.00147,0.000209,0.0938,0.345,171.017,4,201573,R&B/Soul
10,11,11,Fai rumore,Diodato,1149325,2ZwcnFDvQueNemTt89qCom,0.417,0.626,6,-6.055,1,0.0366,0.218,0,0.0805,0.144,143.358,4,216140,Pop
11,12,12,Marymango (feat. tha Supreme),Ghali,1071267,7eHHKYb2cRRqqzl8bbiwA3,0.477,0.755,10,-5.781,0,0.164,0.0354,0,0.1,0.585,81.283,4,204984,Hip-Hop/Rap
12,13,13,Viceversa,Francesco Gabbani,1069816,04ldF8QeASSyJLMtZJJfqA,0.529,0.717,4,-4.776,1,0.0336,0.0348,0,0.0751,0.551,147.84,4,215267,Pop
13,14,14,Ti volevo dedicare (feat. J-AX & Boomdabash),Rocco Hunt,1047023,00GxbkrW4m1Tac5xySEJ4M,0.754,0.725,8,-6.058,1,0.0661,0.0104,0,0.192,0.271,120.002,4,208133,Hip-Hop/Rap
14,15,15,RAP SHIT (feat. tha Supreme & Gemitaiz) - prod. STABBER,Nitro,1026777,2Fbj0y0HEUKCZkUsI71PUx,0.789,0.559,1,-8.412,1,0.139,0.229,0,0.135,0.274,129.849,4,212302,Hip-Hop/Rap
15,16,16,ANSIA NO,FSK SATELLITE,1020495,2yuYI5NFhevxa05se7Qht9,0.823,0.678,1,-6.664,1,0.56,0.153,0,0.218,0.706,160.133,4,148500,Hip-Hop/Rap
16,17,17,Tusa,KAROL G,973324,7k4t7uLgtOxPwTpFmtJNTY,0.803,0.715,2,-3.28,1,0.298,0.295,0.000134,0.0574,0.574,101.085,4,200960,Urbano latino
17,18,18,Dance Monkey,Tones And I,944197,1rgnBhdG2JDFTbYkYRZAku,0.825,0.593,6,-6.401,0,0.0988,0.688,0.000161,0.17,0.54,98.078,4,209755,Alternative
18,19,19,BRAVI A CADERE - I polmoni,Marracash,898084,4SpV49wwekArulAVjEez3i,0.608,0.693,5,-5.676,0,0.103,0.163,0,0.104,0.276,95.005,4,200214,Hip-Hop/Rap
19,20,20,Me ne frego,Achille Lauro,881296,1MF3gav7PNaNkv7ohlBKBD,0.559,0.911,4,-4.821,1,0.108,0.00615,0,0.159,0.456,136.935,4,221438,Hip-Hop/Rap
20,21,21,"Fuego (with Geolier & Lele Blade) - Prod. Poison Beatz, Tom Trigger",Neves17,878429,6XPYGFacwZAtmoSVi9m4eT,0.657,0.54,9,-8.12,1,0.133,0.00551,1.38e-05,0.0803,0.255,150.097,4,176000,Hip-Hop/Rap
21,22,22,Falling,Trevor Daniel,827620,4TnjEaWOeW0eKTKIEvJyCa,0.785,0.431,10,-8.756,0,0.0364,0.123,0,0.0887,0.236,127.085,4,159382,Pop
22,23,23,fuck 3x,tha Supreme,820052,5YxP1CkunbhUQVvctFOHa7,0.655,0.814,5,-5.472,0,0.0823,0.0698,0,0.107,0.69,180.082,4,161266,Hip-Hop/Rap
23,24,24,Before You Go,Lewis Capaldi,796547,2gMXnyrvIjhVBUZwvLZDMP,0.459,0.575,3,-4.858,1,0.0573,0.604,0,0.0885,0.183,111.881,4,215107,Alternative
24,25,25,SUPREME - L'ego (feat. tha Supreme & Sfera Ebbasta),Marracash,756458,020wG4EHTwBy5h2rbpxqvK,0.656,0.661,9,-5.888,1,0.0602,0.0686,0,0.125,0.509,140.956,4,223045,Hip-Hop/Rap
25,26,26,Fiori di Chernobyl,Mr.Rain,751260,54PxYcGpSUCmlpGdFGTaYR,0.486,0.619,0,-9.114,1,0.118,0.327,0,0.188,0.32,159.815,4,175612,Hip-Hop/Rap
26,27,27,ROXANNE,Arizona Zervas,748474,696DnlkuDOXcMAnKlTgXXK,0.621,0.601,6,-5.616,0,0.148,0.0522,0,0.46,0.457,116.735,5,163636,Hip-Hop/Rap
27,28,28,Don't Start Now,Dua Lipa,742974,6WrI0LAC5M1Rw2MnX2ZvEg,0.794,0.793,11,-4.521,0,0.0842,0.0125,0,0.0952,0.677,123.941,4,183290,Electronic
28,29,29,Andromeda,Elodie,739647,4iceKk4reL0vg2yDwXxQNF,0.535,0.698,8,-5.334,0,0.103,0.0208,0,0.113,0.54,121.755,4,202400,Hip-Hop/Rap
29,30,30,Stu core t'apparten,Rocco Hunt,713326,3nhAgjyrfUUCNDMZHx6LCa,0.536,0.551,8,-6.831,0,0.421,0.361,0,0.0952,0.471,158.987,4,149910,Hip-Hop/Rap
30,31,31,NEON - Le Ali (feat. Elisa),Marracash,708731,1eUQzE6z4GUgA0byOPeCJF,0.703,0.476,1,-6.157,0,0.0387,0.256,0,0.0938,0.292,129.967,4,207084,Hip-Hop/Rap
31,32,32,Tutto Questo Sei Tu,Ultimo,698160,2JbPEAf12Ju2CxSIoZC89d,0.45,0.514,2,-5.571,1,0.0277,0.444,0,0.112,0.421,161.973,3,245053,Pop
32,33,33,Allora ciao,Shade,691202,5mtMuoCiBExgzH8SOdXyNB,0.6,0.649,5,-7.443,1,0.09,0.11,0,0.116,0.747,155.875,4,166254,Hip-Hop/Rap
33,34,34,Tikibombom,Levante,688311,4JNT4VElmvNmJaQUhwPzg9,0.472,0.604,4,-4.9,0,0.0784,0.0272,0,0.0865,0.353,171.928,4,203133,Pop
