,index,Position,Track Name,Artist,Streams,ID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,genre
0,1,1,Despacito (Featuring Daddy Yankee),Luis Fonsi,1391337,4aWmUDTfIPGksMNLV2rQP2,0.66,0.786,2,-4.757,1,0.17,0.209,0,0.112,0.846,177.833,4,228200,Pop
1,2,2,Shape of You,Ed Sheeran,1208645,7qiZfU4dY1lWllzX7mPBI3,0.825,0.652,1,-3.183,0,0.0802,0.581,0,0.0931,0.931,95.977,4,233713,Pop
2,3,3,Bimbi,Charlie Charles,1006122,7uPI3Q0Ke3Thl0z1xzvXFn,0.767,0.748,10,-5.012,0,0.21,0.03,0,0.11,0.597,133.956,4,240245,Hip-Hop/Rap
3,4,4,SUBEME LA RADIO (feat. Descemer Bueno & Zion & Lennox),Enrique Iglesias,793719,7nKBxz47S9SD79N086fuhn,0.684,0.823,9,-3.297,0,0.0773,0.0744,0,0.111,0.647,91.048,4,208163,Pop Latino
4,5,5,Something Just Like This,The Chainsmokers,790688,6RUKPb4LETWmmr3iAEQktW,0.617,0.635,11,-6.769,0,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,4,247160,Dance
5,6,6,Occidentali's Karma - Radio Edit,Francesco Gabbani,693899,00wxIcA1PPbqEzATkHT4e1,0.668,0.834,10,-3.997,1,0.0758,0.0428,3.23e-06,0.104,0.565,114.07,4,217613,Pop
6,7,7,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,660221,5knuzwU65gJK7IF5yJsuaW,0.72,0.763,9,-4.068,0,0.0523,0.406,0,0.18,0.742,101.965,4,251088,Dance
7,8,8,It Ain't Me (with Selena Gomez),Kygo,610624,3eR23VReFzcdmS7TYCrhCe,0.64,0.533,0,-6.596,1,0.0706,0.119,0,0.0864,0.515,99.968,4,220781,Pop
8,9,9,Believer,Imagine Dragons,597052,0CcQNd8CINkwQfe1RDtGV6,0.779,0.787,10,-4.305,0,0.108,0.0524,0,0.14,0.708,124.982,4,204347,Alternative
9,10,10,You Don't Know Me - Radio Edit,Jax Jones,560093,00lNx0OcTJrS3MKHcB80HY,0.876,0.669,11,-6.054,0,0.138,0.163,0,0.185,0.682,124.007,4,213947,Alternative
10,11,11,Paris,The Chainsmokers,535324,72jbDTw1piOOj770jWNeaG,0.653,0.658,2,-6.428,1,0.0304,0.0215,1.66e-06,0.0939,0.219,99.99,4,221507,Dance
11,12,12,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,534725,3NdDpSvN911VPGivFlV5d0,0.735,0.451,0,-8.374,1,0.0585,0.0631,1.3e-05,0.325,0.0862,117.973,4,245200,Soundtrack
12,13,13,Galway Girl,Ed Sheeran,526572,0afhq8XCExXpqazXczTSve,0.624,0.876,9,-3.374,1,0.1,0.0735,0,0.327,0.781,99.943,4,170827,Pop
13,14,14,Cold,Maroon 5,466476,5NNlUMcOEOdoOIwwaWXv0k,0.703,0.715,9,-6.285,0,0.114,0.139,0,0.0456,0.497,99.924,4,234308,Pop
14,15,15,Chantaje (feat. Maluma),Shakira,453856,6mICuAdrwEjh6Y6lroV2Kg,0.852,0.773,8,-2.921,0,0.0776,0.187,3.05e-05,0.159,0.907,102.034,4,195840,Pop Latino
